account_id,customer_id,account_type,balance
9306,4050,Savings,433001
9307,8593,Savings,257213
9308,7922,Current,175383
9309,1405,Savings,218356
9310,8409,Savings,75666
9311,7661,Savings,87167
9312,9561,Savings,212059
9313,2396,Current,409312
9314,5387,Savings,105822
9315,1300,Current,385809
9316,3097,Savings,173824
9317,4199,Current,349999
9318,4007,Current,137879
9319,320,Savings,378570
9320,3679,Savings,64830
9321,9960,Savings,34200
9322,8800,Savings,197311
9323,2202,Current,228243
9324,7954,Current,38609
9325,1,Savings,8446
9326,4122,Savings,245958
9327,9047,Savings,57742
9328,12,Current,283992
9329,6096,Savings,114194
9330,3230,Current,165526
9331,6174,Savings,317270
9332,8044,Savings,311988
9333,3254,Current,230497
9334,5872,Savings,334661
9335,9681,Savings,424860
9336,1372,Current,431283
9337,2830,Current,194025
9338,4568,Current,143916
9339,3577,Current,499546
9340,6575,Savings,462072
9341,8104,Current,226752
9342,3093,Savings,11822
9343,8216,Savings,407239
9344,5174,Savings,372365
9345,3029,Current,255462
9346,2809,Savings,164501
9347,4034,Savings,14787
9348,6596,Savings,166254
9349,816,Savings,211125
9350,5722,Savings,191262
9351,3288,Savings,65028
9352,9636,Savings,155611
9353,1238,Current,361283
9354,9038,Savings,279349
9355,7808,Current,5811
9356,9992,Savings,284740
9357,4992,Savings,443615
9358,6825,Current,101807
9359,8825,Current,333995
9360,9464,Current,126932
9361,8813,Savings,388351
9362,9323,Savings,430510
9363,8806,Current,176220
9364,4044,Current,242661
9365,5868,Current,315875
9366,6663,Savings,141247
9367,3004,Current,458070
9368,7514,Current,39841
9369,6655,Savings,189856
9370,4929,Current,81776
9371,1378,Savings,84019
9372,2870,Savings,190836
9373,1845,Current,39955
9374,4500,Current,54879
9375,1437,Savings,115939
9376,2287,Savings,57390
9377,1748,Current,482093
9378,1670,Current,318187
9379,8509,Current,363509
9380,4254,Savings,231396
9381,3975,Current,469493
9382,8548,Savings,42163
9383,5562,Current,427159
9384,4606,Savings,76867
9385,2198,Current,169290
9386,1494,Current,233101
9387,5762,Savings,379303
9388,7513,Savings,325834
9389,1504,Savings,126804
9390,4963,Savings,233278
9391,8680,Savings,426886
9392,3691,Savings,154968
9393,3873,Savings,67931
9394,2385,Current,184682
9395,4779,Current,51565
9396,3062,Savings,446722
9397,3643,Savings,345499
9398,5985,Current,130156
9399,5511,Current,160532
9400,8274,Current,296200
9401,5505,Savings,126974
9402,3922,Current,343365
9403,991,Current,173306
9404,4898,Savings,159146
9405,1204,Current,389405
9406,7139,Savings,239527
9407,1536,Savings,49657
9408,4320,Savings,408602
9409,993,Current,52108
9410,8489,Current,239803
9411,7293,Savings,192019
9412,1410,Current,392371
9413,7804,Savings,437785
9414,7871,Savings,448442
9415,3920,Savings,208470
9416,2338,Savings,236564
9417,8258,Current,275314
9418,2415,Savings,53658
9419,1283,Savings,109476
9420,9651,Savings,488419
9421,3720,Savings,296674
9422,6537,Savings,219277
9423,8523,Savings,374005
9424,7278,Savings,106339
9425,7491,Savings,244777
9426,98,Savings,382471
9427,5364,Savings,8238
9428,8694,Savings,338566
9429,3664,Current,77942
9430,178,Current,338160
9431,5564,Savings,169425
9432,1649,Savings,186837
9433,848,Savings,319671
9434,4318,Savings,387584
9435,4271,Current,140820
9436,8959,Current,451904
9437,3821,Savings,418568
9438,8585,Savings,238426
9439,2247,Current,37424
9440,9650,Current,470178
9441,4551,Savings,96678
9442,6395,Savings,405552
9443,7397,Current,159342
9444,8100,Savings,178404
9445,6577,Current,249215
9446,1231,Current,42990
9447,6475,Current,102111
9448,1202,Savings,405534
9449,8188,Savings,223073
9450,5896,Current,225832
9451,4419,Current,25949
9452,4665,Savings,95375
9453,9354,Current,174080
9454,4503,Current,15059
9455,2274,Current,13467
9456,5809,Current,147571
9457,7000,Savings,95201
9458,7192,Current,12912
9459,3618,Current,196878
9460,4530,Current,406565
9461,5005,Current,107971
9462,529,Current,139536
9463,2617,Savings,294302
9464,3415,Savings,410453
9465,7392,Savings,212626
9466,6510,Savings,445575
9467,4103,Savings,36158
9468,5286,Current,490004
9469,177,Savings,202502
9470,561,Savings,63396
9471,3392,Savings,210824
9472,4321,Current,124659
9473,4980,Savings,385507
9474,9776,Current,148925
9475,6649,Current,372987
9476,4120,Savings,227677
9477,7684,Savings,102957
9478,501,Current,200312
9479,3460,Savings,255481
9480,706,Savings,342624
9481,5468,Current,408046
9482,6706,Current,476439
9483,3361,Current,240245
9484,5677,Savings,254128
9485,2953,Savings,71548
9486,333,Savings,218299
9487,6767,Savings,261685
9488,7932,Savings,35668
9489,6494,Current,279363
9490,2447,Current,177644
9491,7122,Savings,375426
9492,8304,Current,248707
9493,1102,Savings,287788
9494,2959,Savings,230723
9495,9622,Savings,133715
9496,4792,Savings,410669
9497,5813,Current,60404
9498,5846,Savings,437157
9499,4960,Savings,79152
9500,7991,Savings,75034
9501,7229,Savings,16271
9502,1326,Savings,453092
9503,2274,Savings,236504
9504,3297,Savings,175663
9505,1421,Current,157522
9506,4155,Current,416778
9507,2544,Savings,416874
9508,4674,Savings,494133
9509,4796,Current,107609
9510,8427,Savings,325710
9511,8750,Current,136999
9512,8464,Savings,71703
9513,1071,Savings,319797
9514,2392,Current,458667
9515,6727,Current,61954
9516,9943,Savings,96087
9517,8271,Current,471520
9518,3623,Current,413408
9519,7622,Current,277082
9520,3584,Current,18820
9521,5039,Savings,446484
9522,8599,Current,264234
9523,8753,Current,61328
9524,3838,Current,346191
9525,2705,Current,89108
9526,8228,Savings,168542
9527,7638,Current,93654
9528,9752,Current,23312
9529,9838,Savings,257067
9530,6525,Savings,179925
9531,7641,Current,64365
9532,7104,Savings,422543
9533,3206,Current,256538
9534,6525,Current,212181
9535,3236,Savings,279829
9536,3325,Current,341419
9537,5443,Current,185482
9538,5424,Savings,9330
9539,4326,Current,362731
9540,8108,Current,203191
9541,3200,Savings,91631
9542,4059,Current,453981
9543,7465,Current,161416
9544,4368,Savings,294240
9545,1255,Current,195939
9546,3721,Savings,206910
9547,870,Current,412309
9548,5891,Current,342881
9549,6942,Savings,493511
9550,6095,Savings,282883
9551,3999,Savings,270520
9552,9899,Current,417806
9553,5555,Current,457961
9554,7373,Savings,148982
9555,5239,Current,131783
9556,700,Savings,172921
9557,6137,Current,380496
9558,9475,Savings,201645
9559,1564,Current,486959
9560,3086,Current,212156
9561,3030,Savings,28724
9562,878,Current,120795
9563,1324,Savings,239817
9564,3230,Savings,422038
9565,9416,Savings,104008
9566,1449,Savings,242140
9567,4715,Savings,255173
9568,7761,Current,176506
9569,872,Current,94752
9570,1282,Savings,15154
9571,5101,Current,102009
9572,6482,Current,125025
9573,1591,Current,389779
9574,1498,Savings,151833
9575,9950,Current,421453
9576,364,Savings,43985
9577,5552,Current,305103
9578,9636,Savings,135272
9579,8243,Current,194419
9580,1677,Savings,450084
9581,270,Current,22413
9582,2199,Current,486121
9583,9478,Current,88567
9584,298,Current,173925
9585,1699,Current,82497
9586,1340,Savings,355391
9587,2736,Savings,442952
9588,4909,Current,323052
9589,2389,Current,343678
9590,9607,Current,145759
9591,7143,Savings,129585
9592,5932,Current,276429
9593,9927,Savings,356346
9594,2491,Savings,327100
9595,5901,Current,264020
9596,1653,Savings,168523
9597,3190,Savings,20815
9598,238,Savings,266978
9599,7630,Current,260542
9600,1301,Current,276360
9601,1741,Savings,84590
9602,6476,Current,194383
9603,9033,Savings,277833
9604,4998,Current,492650
9605,8503,Current,89275
9606,6791,Savings,237475
9607,3862,Current,165425
9608,7011,Current,104958
9609,9375,Current,11802
9610,6317,Current,26717
9611,7121,Current,382587
9612,8896,Current,133482
9613,7144,Current,487659
9614,2482,Current,58993
9615,2392,Savings,407754
9616,4445,Current,472170
9617,6831,Savings,75924
9618,7978,Savings,420223
9619,3629,Savings,24657
9620,2219,Current,256200
9621,6111,Current,148894
9622,8913,Current,320753
9623,9061,Current,316684
9624,3095,Savings,260673
9625,9234,Current,220897
9626,8325,Current,260085
9627,4181,Savings,461656
9628,5652,Current,22396
9629,4667,Current,42260
9630,8596,Savings,460344
9631,9915,Savings,195400
9632,4719,Current,338301
9633,1038,Savings,178020
9634,2946,Current,297188
9635,8177,Savings,195278
9636,1114,Current,136552
9637,9163,Savings,454652
9638,5594,Current,398697
9639,180,Savings,67097
9640,6536,Current,463954
9641,2275,Current,334548
9642,2591,Savings,193725
9643,792,Savings,270886
9644,4067,Current,274864
9645,9302,Savings,496196
9646,8555,Savings,275761
9647,8495,Current,290880
9648,9900,Savings,354788
9649,8891,Savings,450681
9650,5177,Savings,23054
9651,8038,Current,129620
9652,5617,Current,263402
9653,2742,Savings,138990
9654,2088,Savings,374037
9655,273,Current,88145
9656,2835,Current,176422
9657,2671,Savings,175681
9658,1536,Savings,11068
9659,1190,Savings,196659
9660,7952,Savings,32917
9661,5700,Savings,403512
9662,3851,Current,394265
9663,4435,Current,228589
9664,8900,Savings,32163
9665,5945,Current,57608
9666,5378,Savings,269239
9667,4026,Current,414050
9668,2777,Current,195104
9669,4066,Savings,110552
9670,7581,Savings,393885
9671,12,Current,186221
9672,4612,Current,74612
9673,6069,Current,364060
9674,6144,Savings,85191
9675,5817,Current,498605
9676,8698,Savings,385823
9677,4174,Current,256924
9678,1648,Current,100737
9679,4895,Current,294616
9680,7330,Current,156944
9681,1695,Savings,147278
9682,1554,Current,50885
9683,8533,Current,188351
9684,7488,Savings,74107
9685,9786,Current,183413
9686,3597,Current,10436
9687,800,Savings,267123
9688,8632,Savings,92209
9689,1132,Current,282560
9690,9345,Current,184243
9691,4677,Savings,110058
9692,2903,Savings,183175
9693,1939,Savings,157247
9694,5990,Savings,243849
9695,9816,Savings,73935
9696,4226,Current,33237
9697,3718,Savings,99310
9698,7293,Savings,157061
9699,2952,Savings,222222
9700,7480,Savings,447717
9701,2913,Savings,158468
9702,7396,Current,279668
9703,1160,Current,493725
9704,5072,Current,319365
9705,4491,Current,303499
9706,4688,Savings,128182
9707,3917,Savings,352108
9708,8927,Savings,134116
9709,4706,Current,156042
9710,97,Savings,432291
9711,1889,Current,366682
9712,1078,Savings,430893
9713,5809,Savings,269212
9714,1122,Savings,85666
9715,7426,Savings,21626
9716,6225,Savings,345002
9717,190,Current,168860
9718,9104,Current,299363
9719,9596,Current,130989
9720,6908,Current,361109
9721,9982,Savings,94214
9722,608,Current,13504
9723,5900,Current,499736
9724,2768,Current,180623
9725,2433,Current,119167
9726,2583,Current,360770
9727,4649,Current,336465
9728,7840,Current,341505
9729,4909,Current,407608
9730,8387,Savings,76122
9731,3320,Savings,28335
9732,7085,Current,232442
9733,9088,Current,247280
9734,6496,Current,78478
9735,6477,Current,440959
9736,8785,Current,366555
9737,8402,Current,285755
9738,4161,Current,445102
9739,5722,Current,223953
9740,8235,Current,353125
9741,2996,Savings,460196
9742,7119,Current,182003
9743,7673,Current,203054
9744,5851,Savings,207901
9745,1477,Current,303837
9746,1974,Savings,399928
9747,3483,Current,178888
9748,6364,Current,319303
9749,4944,Current,85308
9750,9383,Savings,117852
9751,5391,Current,440980
9752,8509,Current,82660
9753,7018,Current,294860
9754,3117,Savings,454227
9755,7866,Savings,327039
9756,4271,Savings,177857
9757,709,Current,16394
9758,9945,Current,416081
9759,5436,Current,445327
9760,1384,Current,10753
9761,818,Current,134535
9762,7456,Current,50901
9763,1614,Current,343677
9764,3234,Current,421150
9765,6430,Current,117279
9766,1155,Current,364079
9767,8375,Savings,471899
9768,5093,Savings,461219
9769,9068,Current,411879
9770,4353,Savings,145238
9771,9765,Current,247880
9772,2237,Savings,386409
9773,7805,Current,459377
9774,7875,Current,459709
9775,5758,Savings,360501
9776,1328,Savings,244086
9777,8059,Savings,266702
9778,6909,Savings,408932
9779,4270,Savings,277842
9780,3963,Savings,381289
9781,6781,Savings,321568
9782,8054,Current,471554
9783,1264,Savings,262505
9784,5101,Current,335638
9785,8012,Savings,312815
9786,2051,Current,412616
9787,6412,Current,391689
9788,2670,Savings,487216
9789,2682,Current,136066
9790,9935,Current,399456
9791,1797,Current,330071
9792,5930,Current,166711
9793,4038,Current,151105
9794,1411,Savings,421963
9795,5317,Current,332334
9796,4941,Current,278648
9797,8543,Current,108572
9798,6782,Savings,336335
9799,5697,Current,226173
9800,7893,Current,102846
9801,4188,Savings,236268
9802,9391,Current,389307
9803,5606,Current,107045
9804,6597,Savings,105536
9805,6082,Savings,194744
9806,8889,Savings,372962
9807,6517,Current,416416
9808,8796,Current,211360
9809,1918,Current,132817
9810,3222,Current,90352
9811,2394,Current,59966
9812,9563,Savings,344351
9813,4102,Current,136693
9814,9833,Savings,429120
9815,2989,Savings,399092
9816,7000,Savings,47205
9817,4784,Current,201178
9818,4614,Savings,206229
9819,237,Savings,265963
9820,9174,Current,401261
9821,203,Savings,348806
9822,3917,Current,219370
9823,1641,Current,470304
9824,9013,Savings,12404
9825,9061,Savings,458137
9826,1273,Savings,314620
9827,5123,Savings,115911
9828,2064,Savings,67303
9829,3537,Savings,81272
9830,1890,Savings,407490
9831,8686,Current,156921
9832,1963,Savings,334859
9833,1097,Current,59122
9834,5860,Current,468913
9835,8677,Savings,411740
9836,9211,Current,49102
9837,9457,Current,399723
9838,6454,Savings,17892
9839,5890,Current,59385
9840,6650,Current,167190
9841,2294,Savings,317792
9842,7864,Savings,409378
9843,2410,Savings,339729
9844,4370,Savings,11210
9845,8849,Current,429233
9846,3506,Savings,245821
9847,4046,Current,47089
9848,8954,Current,367353
9849,5482,Current,374735
9850,7482,Current,293765
9851,1765,Savings,464374
9852,4300,Savings,49351
9853,7394,Savings,136082
9854,1652,Current,359972
9855,6933,Current,113043
9856,6199,Savings,119822
9857,843,Current,121744
9858,7774,Current,152280
9859,1669,Current,434086
9860,1608,Savings,260431
9861,3859,Current,304725
9862,9310,Current,434374
9863,9360,Current,127968
9864,8546,Savings,427008
9865,6705,Savings,74383
9866,4916,Savings,156701
9867,9670,Current,167786
9868,5596,Current,484486
9869,2462,Savings,173835
9870,9905,Current,428467
9871,6531,Current,236347
9872,5164,Savings,13993
9873,5697,Current,301449
9874,5268,Current,66464
9875,5113,Current,218342
9876,6016,Savings,188136
9877,6233,Current,36239
9878,8567,Savings,70113
9879,8594,Current,191338
9880,5345,Current,57180
9881,1122,Current,152222
9882,4506,Savings,100339
9883,3522,Savings,378450
9884,5226,Savings,254156
9885,814,Savings,353748
9886,2873,Current,25886
9887,5019,Savings,31406
9888,9264,Current,194126
9889,4107,Current,272050
9890,3839,Savings,9002
9891,1813,Current,272661
9892,7670,Savings,439917
9893,5135,Savings,17767
9894,4344,Current,317266
9895,5284,Current,327619
9896,3662,Savings,46048
9897,2385,Current,412023
9898,3629,Savings,380726
9899,2094,Current,156894
9900,1570,Current,74323
9901,5714,Savings,72515
9902,4817,Savings,109865
9903,540,Savings,272684
9904,9801,Current,115515
9905,2863,Current,48489
9906,7665,Current,288804
9907,5476,Savings,367888
9908,8614,Current,334662
9909,9612,Savings,316925
9910,1587,Savings,276832
9911,4256,Savings,407246
9912,1140,Current,147074
9913,2383,Savings,290395
9914,6794,Current,458745
9915,2381,Savings,403587
9916,438,Savings,62815
9917,7069,Savings,241253
9918,6850,Savings,396718
9919,5273,Current,70369
9920,8788,Current,422382
9921,6115,Savings,390772
9922,1842,Current,336052
9923,9183,Current,197060
9924,6663,Savings,149546
9925,910,Savings,240138
9926,8267,Savings,324746
9927,8441,Current,235296
9928,702,Current,269279
9929,5086,Current,212142
9930,6049,Savings,192139
9931,8474,Current,60826
9932,8163,Current,70641
9933,8067,Savings,82523
9934,8950,Current,370188
9935,517,Savings,22656
9936,3021,Savings,17349
9937,6967,Savings,150421
9938,5072,Current,19164
9939,9857,Current,332257
9940,9288,Current,400207
9941,91,Savings,294845
9942,7419,Current,5742
9943,8672,Current,75514
9944,1310,Current,172056
9945,3929,Savings,331203
9946,7331,Current,185069
9947,9981,Savings,170159
9948,8033,Savings,201687
9949,4411,Current,253659
9950,3520,Current,180923
9951,3646,Current,316325
9952,3780,Savings,293204
9953,6889,Savings,363165
9954,1197,Savings,469414
9955,7355,Savings,474108
9956,2103,Current,434919
9957,3343,Current,175239
9958,8442,Savings,421757
9959,724,Current,36132
9960,1777,Current,498856
9961,249,Savings,385054
9962,8760,Current,433025
9963,2414,Savings,364467
9964,467,Current,27554
9965,5939,Current,282329
9966,1277,Current,232904
9967,314,Current,246780
9968,7835,Current,184302
9969,2956,Savings,164632
9970,1591,Current,276539
9971,5168,Savings,329608
9972,7416,Current,420143
9973,1580,Savings,130386
9974,2096,Savings,32992
9975,9839,Savings,201245
9976,7064,Current,251025
9977,9720,Savings,373694
9978,9484,Savings,19625
9979,4744,Current,346230
9980,9599,Savings,330576
9981,6081,Current,6695
9982,9235,Savings,309069
9983,4304,Current,172690
9984,4792,Savings,454772
9985,4528,Savings,149537
9986,8278,Current,334989
9987,59,Savings,6080
9988,6062,Savings,418307
9989,8932,Current,354518
9990,2116,Savings,127710
9991,6765,Savings,459083
9992,8376,Savings,357092
9993,8825,Savings,78550
9994,8600,Savings,165304
9995,7796,Current,464621
9996,3109,Savings,448114
9997,163,Current,196336
9998,8607,Savings,166319
9999,8114,Savings,195864
10000,8135,Savings,105740
10001,76,Savings,480686
10002,7684,Current,101906
10003,7723,Current,71639
10004,9072,Current,33391
